Number	Time	Temperature
   739	   46470	49.9
   740	   46520	49.8
   741	   46569	49.8
   742	   46620	49.8
   743	   46670	49.8
   744	   46720	49.8
   745	   46780	49.8
   746	   46826	49.8
   747	   46870	49.9
   748	   46920	50.1
   749	   46970	50.1
   750	   47020	49.7
   751	   47070	50.1
   752	   47120	50.1
   753	   47182	50.1
   754	   47226	50.1
   755	   47273	50.1
   756	   47321	50.1
   757	   47370	50.1
   758	   47420	50.1
   759	   47470	50.1
   760	   47520	50.1
   761	   47570	49.9
   762	   47620	49.9
   763	   47670	49.9
   764	   47720	49.8
   765	   47770	49.8
   766	   47819	49.8
   767	   47870	49.8
   768	   47923	49.8
   769	   47969	49.8
   770	   48019	49.8
   771	   48069	49.8
   772	   48119	49.9
   773	   48169	49.9
   774	   48219	50.1
   775	   48270	50.1
   776	   48319	50.1
   777	   48370	50.1
   778	   48420	50.1
   779	   48470	50.1
   780	   48522	50.1
   781	   48570	50.1
   782	   48619	50.1
   783	   48669	50.1
   784	   48719	50.1
   785	   48769	50.1
   786	   48820	50.1
   787	   48870	50.1
   788	   48928	49.9
   789	   48969	49.9
   790	   49019	49.9
   791	   49069	49.8
   792	   49119	49.8
   793	   49169	49.8
   794	   49219	49.8
   795	   49269	49.9
   796	   49319	49.9
   797	   49369	49.9
   798	   49419	49.9
   799	   49469	50.1
   800	   49519	50.1
   801	   49569	50.1
   802	   49619	50.1
   803	   49669	50.1
   804	   49719	50.1
   805	   49771	50.1
   806	   49819	50.1
   807	   49869	50.1
   808	   49919	50.1
   809	   49971	50.1
   810	   50019	50.1
   811	   50069	49.9
   812	   50119	49.9
   813	   50170	49.9
   814	   50219	49.8
   815	   50271	49.8
   816	   50319	49.9
   817	   50369	49.8
   818	   50419	49.9
   819	   50471	49.9
   820	   50519	49.8
   821	   50569	49.9
   822	   50619	50.1
   823	   50669	50.1
   824	   50719	50.1
   825	   50769	50.1
   826	   50819	50.1
   827	   50869	50.1
   828	   50919	50.1
   829	   50969	50.1
   830	   51019	50.1
   831	   51069	50.1
   832	   51119	50.1
   833	   51169	50.1
   834	   51219	50.1
   835	   51269	49.9
   836	   51319	49.9
   837	   51369	49.8
   838	   51421	49.8
   839	   51469	49.4
   840	   51519	49.8
   841	   51569	49.9
   842	   51619	49.9
   843	   51669	49.9
   844	   51719	50.1
   845	   51769	50.1
   846	   51819	50.1
   847	   51869	50.1
   848	   51919	50.1
   849	   51969	50.3
   850	   52019	50.3
   851	   52070	50.1
   852	   52120	50.1
   853	   52179	50.1
   854	   52224	50.1
   855	   52272	50.1
   856	   52320	50.1
   857	   52370	50.1
   858	   52420	50.1
   859	   52470	50.1
   860	   52520	50.1
   861	   52570	49.9
   862	   52620	49.9
   863	   52670	49.8
   864	   52720	49.8
   865	   52779	49.8
   866	   52820	49.8
   867	   52870	49.8
   868	   52920	49.7
